track,a_rank,bench_rank,company,factor,reason,sub_sector,scale_tier,geo
BENCH,,503,Nancy Perez School Bus,outsourcing_ev_mandate,no_state_signal,Y,<50,TX
BENCH,,504,Keystone Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,PA
BENCH,,505,Andrews Family Limousine LLC,driver_market_risk,national_only_no_state_signal,S,<50,MD
BENCH,,505,Andrews Family Limousine LLC,outsourcing_ev_mandate,no_state_signal,S,<50,MD
BENCH,,506,Jirau Bus Line Corp,driver_market_risk,national_only_no_state_signal,Y,<50,PR
BENCH,,506,Jirau Bus Line Corp,outsourcing_ev_mandate,no_state_signal,Y,<50,PR
BENCH,,507,Top Notch Limo Svc,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,508,VIP Limousine Inc,driver_market_risk,national_only_no_state_signal,S,<50,NH
BENCH,,508,VIP Limousine Inc,outsourcing_ev_mandate,no_state_signal,S,<50,NH
BENCH,,509,Madison Mobility,driver_market_risk,national_only_no_state_signal,S,<50,GA
BENCH,,510,City Wide Transportation,driver_market_risk,national_only_no_state_signal,S,<50,AZ
BENCH,,510,City Wide Transportation,outsourcing_ev_mandate,no_state_signal,S,<50,AZ
BENCH,,511,Trans Ace Super Shuttle,driver_market_risk,national_only_no_state_signal,S,<50,MI
BENCH,,511,Trans Ace Super Shuttle,outsourcing_ev_mandate,no_state_signal,S,<50,MI
BENCH,,512,New Line Limousine Inc,driver_market_risk,national_only_no_state_signal,S,<50,IL
BENCH,,512,New Line Limousine Inc,outsourcing_ev_mandate,no_state_signal,S,<50,IL
BENCH,,513,M & M Corporate Trnsp LLC,driver_market_risk,national_only_no_state_signal,S,<50,TN
BENCH,,513,M & M Corporate Trnsp LLC,outsourcing_ev_mandate,no_state_signal,S,<50,TN
BENCH,,514,Able Transport Inc,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,515,Royal Rose Limousine,driver_market_risk,national_only_no_state_signal,S,<50,MI
BENCH,,515,Royal Rose Limousine,outsourcing_ev_mandate,no_state_signal,S,<50,MI
BENCH,,516,A J & S Limousine Svc,driver_market_risk,national_only_no_state_signal,S,<50,IL
BENCH,,516,A J & S Limousine Svc,outsourcing_ev_mandate,no_state_signal,S,<50,IL
BENCH,,517,Carey Limo Celik,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,517,Carey Limo Celik,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,518,A Plus Limo Inc,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,518,A Plus Limo Inc,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,519,Mariana Limousine Inc,driver_market_risk,national_only_no_state_signal,S,<50,MA
BENCH,,519,Mariana Limousine Inc,outsourcing_ev_mandate,no_state_signal,S,<50,MA
BENCH,,520,S & L Limousine Svc,driver_market_risk,national_only_no_state_signal,S,<50,RI
BENCH,,520,S & L Limousine Svc,outsourcing_ev_mandate,no_state_signal,S,<50,RI
BENCH,,521,Metro North Logistics LLC,driver_market_risk,national_only_no_state_signal,S,<50,GA
BENCH,,522,Tommys Limousine Inc,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,522,Tommys Limousine Inc,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,523,A Fantasy Limousine,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,524,A & L Limousine Svc,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,524,A & L Limousine Svc,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,525,Lanes Limo Svc,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,526,Angel Lift Inc,driver_market_risk,national_only_no_state_signal,S,<50,IL
BENCH,,526,Angel Lift Inc,outsourcing_ev_mandate,no_state_signal,S,<50,IL
BENCH,,527,Tasha Services,size_margin_signal,no_verified_fleet,S,<50,FL
BENCH,,527,Tasha Services,succession,no_founded_year,S,<50,FL
BENCH,,527,Tasha Services,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,528,L & E Transportation,size_margin_signal,no_verified_fleet,S,<50,FL
BENCH,,528,L & E Transportation,succession,no_founded_year,S,<50,FL
BENCH,,528,L & E Transportation,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,529,Lovette Transportation,size_margin_signal,no_verified_fleet,S,<50,FL
BENCH,,529,Lovette Transportation,succession,no_founded_year,S,<50,FL
BENCH,,529,Lovette Transportation,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,530,Gent Trans,size_margin_signal,no_verified_fleet,S,<50,FL
BENCH,,530,Gent Trans,succession,no_founded_year,S,<50,FL
BENCH,,530,Gent Trans,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,531,National School Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,250+,IL
BENCH,,531,National School Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,250+,IL
BENCH,,532,3 In 1 Limousine,driver_market_risk,national_only_no_state_signal,S,<50,MO
BENCH,,533,All Star Limousine,driver_market_risk,national_only_no_state_signal,S,<50,GA
BENCH,,534,Milwaukee Bus Co Inc,driver_market_risk,national_only_no_state_signal,Y,<50,WI
BENCH,,534,Milwaukee Bus Co Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,WI
BENCH,,535,Integrity Wheelchair,size_margin_signal,no_verified_fleet,S,<50,IL
BENCH,,535,Integrity Wheelchair,driver_market_risk,national_only_no_state_signal,S,<50,IL
BENCH,,535,Integrity Wheelchair,outsourcing_ev_mandate,no_state_signal,S,<50,IL
BENCH,,536,Promise Transportation,size_margin_signal,no_verified_fleet,S,<50,FL
BENCH,,536,Promise Transportation,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,537,St Jude's Transportation,size_margin_signal,no_verified_fleet,Y,<50,NJ
BENCH,,537,St Jude's Transportation,driver_market_risk,national_only_no_state_signal,Y,<50,NJ
BENCH,,537,St Jude's Transportation,outsourcing_ev_mandate,no_state_signal,Y,<50,NJ
BENCH,,538,Quality Limousine Svc,size_margin_signal,no_verified_fleet,S,<50,MO
BENCH,,538,Quality Limousine Svc,driver_market_risk,national_only_no_state_signal,S,<50,MO
BENCH,,539,D & C School Trnsprtn Inc,size_margin_signal,no_verified_fleet,Y,<50,IL
BENCH,,539,D & C School Trnsprtn Inc,driver_market_risk,national_only_no_state_signal,Y,<50,IL
BENCH,,539,D & C School Trnsprtn Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,IL
BENCH,,540,Riffey Buses,size_margin_signal,no_verified_fleet,Y,<50,TN
BENCH,,540,Riffey Buses,driver_market_risk,national_only_no_state_signal,Y,<50,TN
BENCH,,540,Riffey Buses,outsourcing_ev_mandate,no_state_signal,Y,<50,TN
BENCH,,541,Lga School Transportation Inc,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,541,Lga School Transportation Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,542,M & E School Transportation,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,542,M & E School Transportation,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,543,No Bullying Sch Trnsprtn Corp,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,543,No Bullying Sch Trnsprtn Corp,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,544,G G School Bus Trnsprtn Inc,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,544,G G School Bus Trnsprtn Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,545,Mabel School Trnsprtn Svc Inc,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,545,Mabel School Trnsprtn Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,546,Liana School Trnsprtn Inc,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,546,Liana School Trnsprtn Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,547,Lisset Valladares School Bus,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,547,Lisset Valladares School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,548,Lourdes Castaneda School Bus,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,548,Lourdes Castaneda School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,549,Riki School Bus,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,549,Riki School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,550,Rubi's School Bus,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,550,Rubi's School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,551,Sofia School Trnsprtn LLC,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,551,Sofia School Trnsprtn LLC,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,552,Tony's School Bus,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,552,Tony's School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,553,Yenny School Van,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,553,Yenny School Van,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,554,God First SCH Bus Transport,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,554,God First SCH Bus Transport,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,555,Kelly's School Trnsprtn Inc,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,555,Kelly's School Trnsprtn Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,556,Students Transport Inc,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,556,Students Transport Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,557,Able Transport Svc,size_margin_signal,no_verified_fleet,S,<50,ID
BENCH,,557,Able Transport Svc,driver_market_risk,national_only_no_state_signal,S,<50,ID
BENCH,,557,Able Transport Svc,outsourcing_ev_mandate,no_state_signal,S,<50,ID
BENCH,,558,Saferide Services,size_margin_signal,no_verified_fleet,S,<50,AZ
BENCH,,558,Saferide Services,driver_market_risk,national_only_no_state_signal,S,<50,AZ
BENCH,,558,Saferide Services,outsourcing_ev_mandate,no_state_signal,S,<50,AZ
BENCH,,559,Exceptionalities Inc,size_margin_signal,no_verified_fleet,S,<50,IL
BENCH,,559,Exceptionalities Inc,driver_market_risk,national_only_no_state_signal,S,<50,IL
BENCH,,559,Exceptionalities Inc,outsourcing_ev_mandate,no_state_signal,S,<50,IL
BENCH,,560,Med Link Transportation Inc,size_margin_signal,no_verified_fleet,S,<50,AZ
BENCH,,560,Med Link Transportation Inc,driver_market_risk,national_only_no_state_signal,S,<50,AZ
BENCH,,560,Med Link Transportation Inc,outsourcing_ev_mandate,no_state_signal,S,<50,AZ
BENCH,,561,Excel Transport LLC,size_margin_signal,no_verified_fleet,S,<50,TX
BENCH,,561,Excel Transport LLC,driver_market_risk,national_only_no_state_signal,S,<50,TX
BENCH,,561,Excel Transport LLC,outsourcing_ev_mandate,no_state_signal,S,<50,TX
BENCH,,562,Agape Handicap Trnsprtn Svc,size_margin_signal,no_verified_fleet,S,<50,NC
BENCH,,562,Agape Handicap Trnsprtn Svc,driver_market_risk,national_only_no_state_signal,S,<50,NC
BENCH,,562,Agape Handicap Trnsprtn Svc,outsourcing_ev_mandate,no_state_signal,S,<50,NC
BENCH,,563,Henderson School Bus,size_margin_signal,no_verified_fleet,Y,<50,MD
BENCH,,563,Henderson School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,MD
BENCH,,563,Henderson School Bus,outsourcing_ev_mandate,no_state_signal,Y,<50,MD
BENCH,,564,Ditter Brothers AG Bus,size_margin_signal,no_verified_fleet,Y,<50,CO
BENCH,,564,Ditter Brothers AG Bus,driver_market_risk,national_only_no_state_signal,Y,<50,CO
BENCH,,564,Ditter Brothers AG Bus,outsourcing_ev_mandate,no_state_signal,Y,<50,CO
BENCH,,565,RKW Bus Driving Inc,size_margin_signal,no_verified_fleet,Y,<50,MD
BENCH,,565,RKW Bus Driving Inc,driver_market_risk,national_only_no_state_signal,Y,<50,MD
BENCH,,565,RKW Bus Driving Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,MD
BENCH,,566,Electric School Bus Inc,size_margin_signal,no_verified_fleet,Y,<50,IA
BENCH,,566,Electric School Bus Inc,driver_market_risk,national_only_no_state_signal,Y,<50,IA
BENCH,,566,Electric School Bus Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,IA
BENCH,,567,Power Transportation Inc,driver_market_risk,national_only_no_state_signal,S,<50,IL
BENCH,,567,Power Transportation Inc,outsourcing_ev_mandate,no_state_signal,S,<50,IL
BENCH,,568,Metro Transport LLC,driver_market_risk,national_only_no_state_signal,S,<50,MO
BENCH,,569,Alex Limo,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,570,Best Coachman Limousine,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,571,Loving Hearts Non-Emergency,driver_market_risk,national_only_no_state_signal,S,<50,TX
BENCH,,571,Loving Hearts Non-Emergency,outsourcing_ev_mandate,no_state_signal,S,<50,TX
BENCH,,572,School Bus Live LLC,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,573,Midwest Bus Co,driver_market_risk,national_only_no_state_signal,Y,<50,MN
BENCH,,573,Midwest Bus Co,outsourcing_ev_mandate,no_state_signal,Y,<50,MN
BENCH,,574,Elite Trans United Inc,driver_market_risk,national_only_no_state_signal,S,<50,IL
BENCH,,574,Elite Trans United Inc,outsourcing_ev_mandate,no_state_signal,S,<50,IL
BENCH,,575,My Limo Inc,driver_market_risk,national_only_no_state_signal,S,<50,IL
BENCH,,575,My Limo Inc,outsourcing_ev_mandate,no_state_signal,S,<50,IL
BENCH,,576,Club Limousine,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,577,Emerald International Bus,driver_market_risk,national_only_no_state_signal,Y,<50,OR
BENCH,,577,Emerald International Bus,outsourcing_ev_mandate,no_state_signal,Y,<50,OR
BENCH,,578,BCDPF Greenwood Bus Ctr LLC,driver_market_risk,national_only_no_state_signal,Y,<50,IN
BENCH,,579,Wagner Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,MI
BENCH,,579,Wagner Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,MI
BENCH,,580,School Transport Inc,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,580,School Transport Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,581,Campus Transport LLC,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,581,Campus Transport LLC,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,582,Mr Dees Limousine,driver_market_risk,national_only_no_state_signal,S,<50,OH
BENCH,,582,Mr Dees Limousine,outsourcing_ev_mandate,no_state_signal,S,<50,OH
BENCH,,583,Esquire Limousine,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,584,Verns Limo,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,585,VIP Express Transport Inc,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,586,Ice Princess Limousine,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,587,Kidz Shuttle,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,588,First Class Limousine,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,589,Atlantic Express Limousine LLC,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,589,Atlantic Express Limousine LLC,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,590,CEO Limousine Co,driver_market_risk,national_only_no_state_signal,S,<50,NE
BENCH,,590,CEO Limousine Co,outsourcing_ev_mandate,no_state_signal,S,<50,NE
BENCH,,591,Embassy Limousine Svc,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,592,Coaches Mountain LLC,driver_market_risk,national_only_no_state_signal,S,<50,CO
BENCH,,592,Coaches Mountain LLC,outsourcing_ev_mandate,no_state_signal,S,<50,CO
BENCH,,593,James Tours,driver_market_risk,national_only_no_state_signal,S,<50,MN
BENCH,,593,James Tours,outsourcing_ev_mandate,no_state_signal,S,<50,MN
BENCH,,594,Personal Touch Limo,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,595,American Limousine Connection,driver_market_risk,national_only_no_state_signal,S,<50,CO
BENCH,,595,American Limousine Connection,outsourcing_ev_mandate,no_state_signal,S,<50,CO
BENCH,,596,Orak Limousine Svc Inc,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,596,Orak Limousine Svc Inc,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,597,Fame Limour Svc,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,598,Grace Med Transports,size_margin_signal,no_verified_fleet,S,<50,CA
BENCH,,598,Grace Med Transports,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,599,Silverline Limousine,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,600,V & K Limousine Svc,driver_market_risk,national_only_no_state_signal,S,<50,VA
BENCH,,600,V & K Limousine Svc,outsourcing_ev_mandate,no_state_signal,S,<50,VA
BENCH,,601,All One Transports,driver_market_risk,national_only_no_state_signal,S,<50,OH
BENCH,,601,All One Transports,outsourcing_ev_mandate,no_state_signal,S,<50,OH
BENCH,,602,Interntonal SCHL Bus Svc Isbs,size_margin_signal,no_verified_fleet,Y,<50,IL
BENCH,,602,Interntonal SCHL Bus Svc Isbs,succession,no_founded_year,Y,<50,IL
BENCH,,602,Interntonal SCHL Bus Svc Isbs,driver_market_risk,national_only_no_state_signal,Y,<50,IL
BENCH,,602,Interntonal SCHL Bus Svc Isbs,outsourcing_ev_mandate,no_state_signal,Y,<50,IL
BENCH,,603,Marks Bus Svc,size_margin_signal,no_verified_fleet,Y,<50,NJ
BENCH,,603,Marks Bus Svc,succession,no_founded_year,Y,<50,NJ
BENCH,,603,Marks Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,NJ
BENCH,,603,Marks Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,NJ
BENCH,,604,Kemps School Bus Svc,size_margin_signal,no_verified_fleet,Y,<50,NC
BENCH,,604,Kemps School Bus Svc,succession,no_founded_year,Y,<50,NC
BENCH,,604,Kemps School Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,NC
BENCH,,604,Kemps School Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,NC
BENCH,,605,Drogin Bus Co,size_margin_signal,no_verified_fleet,Y,<50,NJ
BENCH,,605,Drogin Bus Co,succession,no_founded_year,Y,<50,NJ
BENCH,,605,Drogin Bus Co,driver_market_risk,national_only_no_state_signal,Y,<50,NJ
BENCH,,605,Drogin Bus Co,outsourcing_ev_mandate,no_state_signal,Y,<50,NJ
BENCH,,606,Holcomb Bus Svc Inc,size_margin_signal,no_verified_fleet,Y,<50,IA
BENCH,,606,Holcomb Bus Svc Inc,succession,no_founded_year,Y,<50,IA
BENCH,,606,Holcomb Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,IA
BENCH,,606,Holcomb Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,IA
BENCH,,607,Johnsons School Bus,size_margin_signal,no_verified_fleet,Y,<50,TX
BENCH,,607,Johnsons School Bus,succession,no_founded_year,Y,<50,TX
BENCH,,607,Johnsons School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,TX
BENCH,,607,Johnsons School Bus,outsourcing_ev_mandate,no_state_signal,Y,<50,TX
BENCH,,608,L & R Transportation,size_margin_signal,no_verified_fleet,Y,<50,WA
BENCH,,608,L & R Transportation,succession,no_founded_year,Y,<50,WA
BENCH,,608,L & R Transportation,driver_market_risk,national_only_no_state_signal,Y,<50,WA
BENCH,,608,L & R Transportation,outsourcing_ev_mandate,no_state_signal,Y,<50,WA
BENCH,,609,CMR School Bus Co LLC,size_margin_signal,no_verified_fleet,Y,<50,MA
BENCH,,609,CMR School Bus Co LLC,succession,no_founded_year,Y,<50,MA
BENCH,,609,CMR School Bus Co LLC,driver_market_risk,national_only_no_state_signal,Y,<50,MA
BENCH,,609,CMR School Bus Co LLC,outsourcing_ev_mandate,no_state_signal,Y,<50,MA
BENCH,,610,T V School Bus Svc,size_margin_signal,no_verified_fleet,Y,<50,TX
BENCH,,610,T V School Bus Svc,succession,no_founded_year,Y,<50,TX
BENCH,,610,T V School Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,TX
BENCH,,610,T V School Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,TX
BENCH,,611,S & S School Bus Garage,size_margin_signal,no_verified_fleet,Y,<50,TX
BENCH,,611,S & S School Bus Garage,succession,no_founded_year,Y,<50,TX
BENCH,,611,S & S School Bus Garage,driver_market_risk,national_only_no_state_signal,Y,<50,TX
